16,hash32_once,1.376417,2248831679
16,hash128_once,1.559720,687229942
16,index32,6.727631,734568093
16,index128,2.630173,738481158
16,index32_check,7.726463,1421798035
16,index128_check,4.767011,1425711100
16,updates,26.240013,17990986
16,hash128_once,1.554520,687229942
16,index32,7.072389,734568093
16,index128,2.750507,738481158
16,index32_check,8.406706,1421798035
16,index128_check,4.430211,1425711100
16,updates,24.615759,17990986
16,hash32_once,1.401163,2248831679
16,index32,6.246539,734568093
16,index128,3.228627,738481158
16,index32_check,8.023971,1421798035
16,index128_check,4.143528,1425711100
16,updates,24.771114,17990986
16,hash32_once,1.813023,2248831679
16,hash128_once,1.578396,687229942
16,index128,2.695761,738481158
16,index32_check,8.009309,1421798035
16,index128_check,4.562129,1425711100
16,updates,25.015219,17990986
16,hash32_once,1.392457,2248831679
16,hash128_once,1.562782,687229942
16,index32,6.520244,734568093
16,index32_check,7.699225,1421798035
16,index128_check,4.133053,1425711100
16,updates,25.206806,17990986
16,hash32_once,1.417329,2248831679
16,hash128_once,1.725608,687229942
16,index32,6.269214,734568093
16,index128,2.610743,738481158
20,index32_check,9.387707,2631182450
20,index128_check,4.509037,2632236494
20,updates,25.629119,20535266
20,hash32_once,1.869049,1899616986
20,hash128_once,1.831898,1895476901
20,index32,7.450650,735705549
20,index128,2.920970,736759593
20,index128_check,4.494456,2632236494
20,updates,26.070067,20535266
20,hash32_once,1.682000,1899616986
20,hash128_once,1.750560,1895476901
20,index32,7.047703,735705549
20,index128,2.803017,736759593
20,index32_check,9.362150,2631182450
20,updates,28.283908,20535266
20,hash32_once,1.668820,1899616986
20,hash128_once,1.755855,1895476901
20,index32,7.179734,735705549
20,index128,3.094745,736759593
20,index32_check,9.129755,2631182450
20,index128_check,5.008119,2632236494
20,hash32_once,4.393547,1899616986
20,hash128_once,1.736859,1895476901
20,index32,7.492297,735705549
20,index128,2.992403,736759593
20,index32_check,8.860846,2631182450
20,index128_check,4.549514,2632236494
20,updates,27.893139,20535266
20,hash128_once,1.803120,1895476901
20,index32,7.428074,735705549
20,index128,2.831557,736759593
20,index32_check,9.355968,2631182450
20,index128_check,4.568177,2632236494
20,updates,25.593808,20535266
20,hash32_once,2.000146,1899616986
20,index32,7.378590,735705549
20,index128,2.809480,736759593
20,index32_check,9.054430,2631182450
20,index128_check,4.632309,2632236494
20,updates,25.777761,20535266
20,hash32_once,1.709505,1899616986
20,hash128_once,1.735775,1895476901
20,index128,2.906489,736759593
20,index32_check,9.312062,2631182450
20,index128_check,4.865444,2632236494
20,updates,26.276038,20535266
20,hash32_once,1.673401,1899616986
20,hash128_once,1.791419,1895476901
20,index32,7.217604,735705549
20,index32_check,9.110079,2631182450
20,index128_check,4.963828,2632236494
20,updates,25.114928,20535266
20,hash32_once,1.671417,1899616986
20,hash128_once,1.972405,1895476901
20,index32,7.234423,735705549
20,index128,2.854665,736759593
20,index128_check,4.505004,2632236494
20,updates,26.204538,20535266
20,hash32_once,1.685035,1899616986
20,hash128_once,1.745633,1895476901
20,index32,7.185691,735705549
20,index128,3.075961,736759593
20,index32_check,8.852101,2631182450
20,updates,26.320563,20535266
20,hash32_once,1.679769,1899616986
20,hash128_once,1.739181,1895476901
20,index32,7.004759,735705549
20,index128,2.784881,736759593
20,index32_check,9.055466,2631182450
20,index128_check,4.493254,2632236494
20,hash32_once,1.673016,1899616986
20,hash128_once,1.808546,1895476901
20,index32,7.030803,735705549
20,index128,2.752378,736759593
20,index32_check,8.811563,2631182450
20,index128_check,4.491531,2632236494
20,updates,26.142130,20535266
20,hash128_once,1.829619,1895476901
20,index32,7.094171,735705549
20,index128,2.793820,736759593
20,index32_check,8.830264,2631182450
20,index128_check,4.523055,2632236494
20,updates,24.829905,20535266
20,hash32_once,1.677735,1899616986
20,index32,7.022190,735705549
20,index128,2.771643,736759593
20,index32_check,8.840729,2631182450
